序号    词语          加入长度
1  转发微博  0.04829999204352185
2  南海仲裁  0.02918458162879353
3  菲律宾  0.02630854878368947
4  中国  0.025022981850660837
5  有理有据  0.024805186471855194
6  南海  0.024277849823746922
7  台湾  0.01946589860471878
8  美国  0.018949078098571066
9  铿锵有力  0.016810069098685033
10  good  0.015346647721512419
11  青年  0.015347389960869167
12  新闻  0.012390294507238029
13  海军  0.012149030734392127
14  分享  0.011667004271928039
15  文章  0.01065310460060834
16  视频  0.010063122238990389
17  主权  0.009721257636801414
18  人民日报  0.00953098990713908
19  值得  0.009520386976273405
20  国家  0.009409185985857334
21  军演  0.009259483687640032
22  徐昕  0.008916466756924387
23  国际  0.00883904145969442
24  仲裁  0.008445076081460128
25  戴军  0.00812132381628154
26  岛礁  0.007914894730882045
27  客户  0.007831411132681876
28  7月  0.0076628369718599034
29  国际法  0.007638192731220217
30  世界  0.007577729756048957
31  大陆  0.00748419358886029
32  军事  0.007449019320605615
33  清晰  0.007449019320605615
34  交通部  0.007381752752881606
35  回复  0.0070994119542426674
36  航母  0.0070994119542426674
37  上将  0.006920978664958286
38  越南  0.006875977775737728
39  日本  0.006648545556918945
40  坐镇  0.006602562903325369
41  灯塔  0.006602562903325369
42  条理  0.006556411159132552
43  形式  0.00651008868293216
44  媒体  0.006463593801138709
45  故事  0.006416924807034078
46  描述  0.006416924807034078
47  群岛  0.006293352277096002
48  战争  0.005940257403786163
49  导弹  0.005842644959181785
50  领土  0.005811026557854172
51  舰队  0.005744233149143204
52  5座  0.005494582220018588
53  裁决  0.00544401115238419
54  大型  0.00544401115238419
55  四位  0.005393220278203108
56  局势  0.005290967912282711
57  解读  0.005135868896424828
58  4座  0.0050836981724912645
59  凤凰  0.0050836981724912645
60  发布  0.004872572578094806
61  微博  0.004872572578094806
62  发光  0.0048191630576400685
63  政府  0.00476549495356954
64  发表  0.004657367445301019
65  太平  0.004602899968946892
66  报道  0.004493136439890209
