序号    词语          加入长度
87  还原  0.004917401272791428
88  翻船  0.004602756176363605
89  图片  0.004414741965383147
90  切割  0.004789742724031702
91  轮机长  0.005003878230831348
92  在线  0.004515770479923719
93  确认  0.004779223869699592
94  清理  0.013636771793429333
95  南京  0.004611927847064103
96  400余  0.005494928292431888
97  20150604  0.0045145634148465764
98  救人  0.004613110851975474
99  时间  0.00444291323259148
100  进展  0.004167389569000525
101  新华  0.004093845492281885
102  旅行社  0.0048388455150781325
103  回忆  0.006877538169898522
104  失踪  0.003924964562012405
105  国际  0.004462957502851844
106  6.1  0.006268240236110302
107  社会  0.004018030121125166
108  天涯  0.004514877023061449
109  资料  0.004385610627312854
110  20150602  0.0036536036660107718
111  事故现场  0.00419006513559547
112  狂风暴雨  0.0059855577909057765
113  关注  0.004028535128075178
114  报道  0.003890669586179876
115  妻子  0.005901769859592407
116  2天  0.003552039991278927
117  中华  0.004560963897500248
118  露出  0.005187920592163041
119  持续  0.004209187635353531
120  失事  0.004118099316439915
121  韩国  0.00518934193730093
122  15米  0.003997585397401551
123  资讯  0.003566152217494855
124  调查  0.004141083611193412
125  上海  0.00417869112082141
126  水域  0.0036109444638478105
127  7年  0.00580506630459649
128  水面  0.004149960099635662
129  指挥  0.005711074953677624
130  汇总  0.003722204963838189
131  救起  0.0035703185513432448
132  消防  0.006687319319745804
133  轮船  0.003866294850938722
134  困难  0.004056917726251811
135  75  0.0042012652906808015
136  江苏  0.003493565233010748
137  回顾  0.0038271340110990334
138  让出  0.004249336121054327
139  面孔  0.004522618403826458
140  dna  0.00387160599897415
141  七张  0.004713892553142898
142  泰坦尼克号  0.007269549244087831
143  20150603  0.00301385424377107
144  下落不明  0.0037687411738747934
145  111  0.004269570789524161
146  一等功  0.004156918634120501
147  观看  0.0036150952896643425
148  武汉  0.0036055143029019776
149  新闻网  0.0033902816273042495
150  一刻  0.004121779511484361
151  父亲  0.00390221553228834
152  老人  0.0038515847040418863
153  情况  0.003350389218322352
154  图集  0.004850368248679245
155  掌舵  0.005753069459025388
156  生命  0.003605833791906548
157  人生  0.003230919295117671
158  七月  0.003288185509909896
159  第一  0.0035856893915986645
160  不当  0.0028303414188981845
161  娱乐  0.0030991490003499087
162  悲剧  0.0033026208073657884
163  35年  0.0037479568983115395
164  不解  0.003078761471282049
165  387具  0.0030609742943829713
166  2013年  0.0027876938338279615
167  15  0.003140142936105592
168  1分钟  0.003127590334756631
169  装备  0.004135571050320898
170  20  0.0028138884335581196
171  女儿  0.0036304090618031765
172  救生  0.003822426476367941
173  所属  0.0035760849276411768
174  控制  0.0028672646725262604
175  船员  0.003219034620997712
176  国务院  0.003237443193220229
177  同船  0.0057135482859660995
178  水深  0.0034947781328671847
179  不明  0.0029488496937553226
180  死亡  0.0029437691876049803
181  动画  0.0031164984927078356
182  赔偿  0.00305364225304488
183  发布会  0.002749101833676199
184  新华社  0.0027472558070853036
185  船舶  0.0030193860429984756
186  李白  0.003988322610405704
187  结束  0.0032711018898351333
188  师傅  0.003074076967910348
189  一名  0.0028231464879364633
190  独家  0.0027950034491243895
191  地震  0.003463133131555859
192  夜间  0.0030028906781828114
193  空中  0.002843690077922269
194  岁月  0.0030857844407823345
195  门口  0.00287238248125081
196  盘点  0.0028053086821289842
197  船底  0.002748499991481461
198  操作  0.002741937835966349
199  导致  0.0026993522260917264
200  8张  0.004028226279243275
