序号    词语          加入长度
1  转发微博  0.0570981448327575
2  南海仲裁  0.04842962815037766
3  中国  0.030056103353061775
4  doge  0.0238832636130234
5  明天  0.022590002833108885
6  同意  0.020610789759299322
7  南海  0.019028437835194582
8  参与  0.01789992507469515
9  发起  0.01773147696115006
10  投票  0.01771452846851627
11  good  0.017692469059306874
12  选项  0.017302000772377556
13  美国  0.016497481874806496
14  菲律宾  0.01636884506268768
15  一点都不能少  0.016293664841912518
16  仲裁  0.015494126139013398
17  岛礁  0.015178483276346463
18  群岛  0.01485658581345287
19  南沙  0.014836254703796726
20  表态  0.014836254703796726
21  50  0.014734218189286394
22  陈浩  0.014713734306089106
23  举手  0.014610928907457401
24  年轻  0.013689141770592645
25  法医  0.013077400476244188
26  秦明  0.013077400476244188
27  领土  0.012595270569238799
28  国家  0.012218333030398595
29  哈哈哈  0.011625975989790231
30  主权  0.011211560725522696
31  微笑  0.010445791051054004
32  演习  0.009729107703318841
33  外国人  0.008919315794593078
34  历史  0.008846234529653437
35  悲哀  0.008787558490040813
36  大战  0.008699132857156075
37  沙市  0.008610207089238493
38  丸子  0.008580452784670298
39  cry  0.008333069309925585
40  期待  0.008310081556491287
41  台湾  0.007848688112131616
42  支持  0.007660157169905221
43  外交部  0.007544688370953471
44  接受  0.007372862614238693
45  独家  0.007243378950656595
46  祖国  0.007178209874010697
47  微博  0.007145516993917489
48  逻辑  0.0070140126399500895
49  见证  0.006881313274242995
50  新闻  0.00674738765021677
51  中华  0.006679954771634065
52  话筒  0.006635653722751282
53  清晰  0.006589890593628858
54  拳头  0.006544127464506436
55  军事  0.006509967072561103
56  吃惊  0.006475724111761184
57  威武  0.005998988301930539
58  国际  0.005916102324765289
59  西方  0.005880358678839091
60  日本  0.005844520479441241
61  回复  0.005590939392551285
62  厕所  0.00555431599515191
63  世界  0.005480762448835188
64  文化  0.005231677112242105
65  希望  0.00511828400667371
66  反对  0.005106615305786004
67  承认  0.005030453607617818
68  青年  0.004876727774433265
69  转发  0.004876727774433265
70  裁决  0.004849661802529579
71  团结  0.004642486278057742
72  面对  0.004642486278057742
73  兔子  0.004642486278057742
74  战争  0.004603003096703653
75  分享  0.0044437528945905115
76  飞扬  0.004403603403382518
