序号    词语          加入长度
1  转发微博  0.0482195490615735
2  南海仲裁  0.03810404000247609
3  中国  0.02451375304738245
4  南海  0.023761832136738756
5  菲律宾  0.023711238372316003
6  美国  0.018015093345146647
7  good  0.016094869064516286
8  台湾  0.015813854356059632
9  有理有据  0.01493925854554854
10  航天  0.014889711215630801
11  600855  0.013619343406071672
12  青年  0.012809276895879934
13  人民日报  0.012623006253854312
14  601989  0.01255487119457512
15  主权  0.012300415641006259
16  仲裁  0.012198855678619157
17  军工  0.011876887312267922
18  000519  0.011553680162531624
19  国际法  0.011411662867333517
20  海军  0.010261687440731982
21  分享  0.009852180574084067
22  国家  0.009713958605060672
23  600435  0.009657801523091331
24  12日  0.009463856599646036
25  关注  0.009304125847376417
26  裁决  0.009304125847376417
27  紧张  0.00926996653251067
28  新闻  0.009245812885405557
29  7月  0.009201383378536359
30  视频  0.009042284848071527
31  铿锵有力  0.008858090044475278
32  军演  0.008803542061879692
33  大陆  0.00838520539007313
34  国际  0.008134990585355776
35  概念  0.007894213810920312
36  600879  0.007818922160414125
37  加剧  0.007795109663425631
38  600343  0.007666518268397478
39  文章  0.0076256458504366
40  2016.7.11  0.007616043691664997
41  区域  0.007493152926692788
42  领土  0.007322870164561895
43  军事  0.007119542593701898
44  日本  0.007022365154764723
45  值得  0.006997953440014137
46  一张  0.006726243974708261
47  废纸  0.006583927997586646
48  提升  0.006516385494746805
49  岛礁  0.00637161520483665
50  导弹  0.00619038170033611
51  演习  0.0060504573161756624
52  微博  0.005979880163293396
53  航母  0.005953306127384151
54  发表  0.005756595649328238
55  破坏  0.005756595649328238
56  世界  0.0057295164712930936
57  灯塔  0.005711429032729529
58  发射场  0.005625855668371631
59  政府  0.005593176123731294
60  捍卫  0.005584030023686867
61  载人  0.005482945390456836
62  公布  0.005482945390456836
63  自古以来  0.00547586386833181
64  重工  0.005473712041932641
65  回复  0.005473712041932641
66  律师  0.005473712041932641
67  凤凰  0.005464471315492912
68  战争  0.005390277861362865
69  徐昕  0.005371654521386499
70  媒体  0.005278080905786632
71  发布  0.005259273785719032
72  解放军  0.005179859207308064
73  解读  0.00515527386874959
74  10日  0.005130524819626034
75  单方面  0.005125402886665625
76  官方  0.005107682838465745
77  客户  0.005098140421112691
